,sport,school,coach
2493,football,Bourgeois,Carey Melvin
2494,football,Captain Shreve,Bryant Sepulvado
2495,football,Central Lafourche,Keith Menard
2496,football,Chalmette,Jason Tucker
2497,football,Comeaux,Donald Paul
2498,football,Covington,Greg Salter
2499,football,Denham Springs,Bill Conides
2500,football,Destrehan,Stephen Robicheaux
2501,football,Dutchtown,Benny Saia
2502,football,East Jefferson,Frank Allelo
2503,football,East St. John,Brandon Brown
2504,football,Fontainebleau,Chris Blocker
2505,football,Hahnville,Nick Saltaformaggio
2506,football,Hammond,Steve Jones
2507,football,Haughton,D Schmidt
2508,football,John Ehret,Corey Lambert
2509,football,L.W. Higgins,Craig Laborde
2510,football,Lafayette,Carroll Domengeaux
2511,football,Live Oak,Brett Beard
2512,football,New Iberia,Rick Hutson
2513,football,Northshore,Michael Bourg
2514,football,Ouachita Parish,Jeff Fitzgerald
2515,football,Parkway,David Feaster
2516,football,Pineville,Dennis Dunn
2517,football,Ponchatoula,Brett Vampran
2518,football,Riverdale,Kyle Walker
2519,football,Sam Houston,Chad Paulk
2520,football,Slidell,Larry Favre
2521,football,Southwood,anthony mcclain
2522,football,St. Amant,David Oliver
2523,football,Sulphur,Jeff Wainwright
2524,football,Terrebonne,Chad Guidry
2525,football,Thibodaux,Chris Dugas
2526,football,West Jefferson,Alan Boyd
2527,football,West Monroe,James Gardner
2528,football,Ellsworth,Duane Crawford
2529,football,Mt. Ararat,Frank True
2530,football,Old Orchard Beach,Dean Plante
2531,football,Bonny Eagle,Kevin Cooper
2532,football,Oxford Hills/Buckfield,Mark Soehren
2533,football,Sanford,Mike Fallon
2534,football,Scarborough,Lance Johnson
2535,football,Biddeford,Brian Curit
2536,football,Brewer,Nick Arthers
2537,football,Brunswick,Gene Keene
2538,football,Cheverus,John Wollfgram
2539,football,Cony,Bob Lippert
2540,football,Gardiner,Joe White
2541,football,Hampden,Kevin Canty
2542,football,Kennebunk,Joe Rafferty
2543,football,Lawrence,John Hersom
2544,football,Massabesic,Jon Gallant
2545,football,Messalonskee,Brad Bishop
2546,football,Noble,Kelly Smith
2547,football,Skowhegan,Matthew Friedman
2548,football,South Portland,Bill Peebles
2549,football,Belfast,Butch Richards
2550,football,Freeport,Rob Grover
2551,football,Fryeburg,Susan Thurston
2552,football,Hermon,Kyle Gallant
2553,football,Lake Region,Brian Jahna
2554,football,Maine Central Institute,Michael Susi
2555,football,Morse,Jason Libby
2556,football,Mount Desert Island,Mark Arnold
2557,football,Oceanside,Wes Drinkwater
2558,football,Poland,Rick Kramer
2559,football,Waterville,Frank Knight
2560,football,Wells,John Bucci
2561,football,Camden Hills,Thad Chilton
2562,football,Dirigo,Craig Collins
2563,football,Foxcroft,Daniel White
2564,football,Madison/Carrabec,Scott Franzose
2565,football,Mountain Valley,Steve LaPointe
2566,football,Oak Hill,Stacen Doucette
2567,football,Spruce Mountain,David Frey
2568,football,Stearns,Chris Preble
2569,football,Ellsworth,Duane Crawford
2570,football,Mt. Ararat,Frank True
2571,football,Allegany,Andre Dulysse
2572,football,Benjamin Franklin,Bernard Morgan
2573,football,Bohemia Manor,Joe Graf
2574,football,Boonsboro,D W
2575,football,Brunswick,Jeremiah Smith
2576,football,Cambridge-South Dorchester,Gaven Parker
2577,football,Central,Angel Garcia
2578,football,Clear Spring,Jordan Lowery
2579,football,Colonel Richardson,Daniel Mangum
2580,football,Edmondson-Westside,Corey Johnson
2581,football,Fairmont Heights,Rodney Williams
2582,football,Fallston,Jimmy Grant
2583,football,Forest Park,Sean Markley
2584,football,Fort Hill,Todd Appel
2585,football,Francis Scott Key,Josiah Angell
2586,football,Gwynn Park,Danny Hayes
2587,football,Hancock,David Mahaffey
2588,football,Havre de Grace,Brian Eberhardt
2589,football,Joppatowne,James Murray
2590,football,Kent County,David Boyle
2591,football,Lake Clifton/Reach,James Monroe
2592,football,Largo,Derron Thomas
2593,football,Lewis,Dominic Howard
2594,football,Mountain Ridge,Ryan Patterson
2595,football,National Academy Foundation,Elwood Townsend
2596,football,New Era Academy,Jimmy Little
2597,football,Northern,Phil Carr
2598,football,Perryville,Chris Johnson
2599,football,Pikesville,Robb Johnson
2600,football,Randallstown,Shawn Waller
2601,football,Smithsburg,Vince Ahearn
2602,football,Snow Hill,Deitrick Downing
2603,football,Southern,Jon Nazelrod
2604,football,Surrattsville,Cornell Wade
2605,football,Washington,Greg Lasinski
2606,football,Western Tech & Environmental Science,Alan Lagon
2607,football,Calvert,Rick Sneade
2608,football,Century,Todd Edmondson
2609,football,Chesapeake,DARRYL HUNTER
2610,football,Digital Harbor,Ronald McClary
2611,football,Douglass,Julius Pinkney
2612,football,Eastern Tech,Bill Brinegar
2613,football,Easton,Patrick McGlinchey
2614,football,Elkton,Matt Feeney
2615,football,Glenelg,Tim Cullen
2616,football,Harford Tech,Timothy Palmer
2617,football,Kent Island,Damian Ferragamo
2618,football,La Plata,Brian Phillips
2619,football,Lackey,David McLhinney
2620,football,Lansdowne,Shaun Murphy
2621,football,Liberty,Lawrence Luthe
2622,football,Middletown,Kevin Lynott
2623,football,Milford Mill Academy,Reggie White
2624,football,New Town,Mike Savage
2625,football,North East,Chris Schleich
2626,football,North Harford,Ken Brinkman
2627,football,Oakdale,Jeff Bohraus
2628,football,Oakland Mills,Thomas Browne
2629,football,Overlea,Craig Rollins
2630,football,Owings Mills,Michael Gunthrop
2631,football,Parkside,Brendan Riley
2632,football,Patterson,Kelley Bagdasarian
2633,football,Poolesville,Dave Murray
2634,football,Potomac,Ronnie Crump
2635,football,Queen Anne's County,Don Graef
2636,football,Rising Sun,Rich Opp
2637,football,Seneca Valley,Fred Kim
2638,football,South Carroll,Steve Luette
2639,football,Southern,Russ Meyers
2640,football,Southwestern,Marc Lester
2641,football,Sparrows Point,Scott Merbach
2642,football,Stone,Darren Jones
2643,football,Walkersville,Robert Hall
2644,football,Westlake,Tony Zaccarelli
2645,football,Aberdeen,Chris Matlack
2646,football,Atholton,Eric Woodson
2647,football,Bel Air,David Huryk
2648,football,Bennett,Glenn Gibson
2649,football,Blake,DeShawn Anderson
2650,football,Centennial,Carlos Dunmoodie
2651,football,Chesapeake,Rob Elliott
2652,football,Chopticon,Anthony Lisanti
2653,football,Damascus,Eric Wallich
2654,football,Dundalk,Matt Banta
2655,football,Edgewood,Charles Johnson
2656,football,Franklin,Anthony Burgos
2657,football,Frederick,Kevin Pirri
2658,football,Great Mills,Tyrone Bell
2659,football,Huntingtown,Paul Friel
2660,football,Kenwood,Derrick Krumholtz
2661,football,Linganore,Rick Conner
2662,football,Long Reach,Brandon Markow
2663,football,Magruder,Kevin Bernot
2664,football,Manchester Valley,Bernie Koontz
2665,football,Marriotts Ridge,Marcus Lewis
2666,football,Mergenthaler Vo-Tech,Patrick Nixon
2667,football,North Hagerstown,Greg Stains
2668,football,North Point,Tom Petre
2669,football,Northeast,Brian Baublitz
2670,football,Northern,Steve Crounse
2671,football,Oxon Hill,Craig Jefferies
2672,football,Patapsco,Tyler Clough
2673,football,Poly,Dwayne Green
2674,football,Reservoir,Bryan Cole
2675,football,River Hill,Brian VanDeusen
2676,football,Rockville,Jason Lomax
2677,football,St. Charles,Patrick Orndoff
2678,football,Towson,Ryan Pittillo
2679,football,Tuscarora,Vince Ahearn
2680,football,Watkins Mill,Michael Brown
2681,football,Westminster,Matthew Study
2682,football,Wilde Lake,Brian Henderson
2683,football,Annapolis,Nick Good-Malloy
2684,football,Arundel,Jack Walsh
2685,football,Bethesda-Chevy Chase,Chris Pope
2686,football,Bladensburg,Byron Westbrook
2687,football,Bowie,Augustus Parrish
2688,football,Broadneck,Canaan Gebele
2689,football,Catonsville,Jaren Maybin
2690,football,Churchill,Jim Bort
2691,football,Clarksburg,Ernest Williams
2692,football,Dulaney,Daron Reid
2693,football,Einstein,Michael Bonavia
2694,football,Eleanor Roosevelt,Thomas Green
2695,football,Flowers,Dameon Powell
2696,football,Gaithersburg,Patrick Calvin
2697,football,Glen Burnie,Eric Woodson
2698,football,High Point,Wilbert Brinson
2699,football,Howard,ross hannon
2700,football,Kennedy,Brandon Driver
2701,football,Meade,Albert Jones
2702,football,North County,Quinten Jones
2703,football,Northwest,Mike Neubeiser
2704,football,Northwestern,Bryan Pierre
2705,football,Northwood,Sean Pierce
2706,football,Old Mill,Chad McCormick
2707,football,Paint Branch,Michael Nesmith
2708,football,Parkdale,Stan Hall
2709,football,Parkville,Jackson Tarr
2710,football,Perry Hall,Keith Robinson
2711,football,Quince Orchard,andrew smith
2712,football,Richard Montgomery,Josh Klotz
2713,football,Sherwood,Tom Crowell
2714,football,South River,Edward Dolch
2715,football,Springbrook,Dustin Jeter
2716,football,Suitland,Ed Shields
2717,football,Urbana,Brad Wilson
2718,football,Walter Johnson,Charles Woolridge
2719,football,Wheaton,mark Saunders
2720,football,Whitman,Dave Fyock
2721,football,Wise,DaLawn Parrish
2722,football,Loyola Blakefield,Anthony Zehyoue
2723,football,Our Lady of Mount Carmel,Daryl Jackson
2724,football,St. Frances Academy,Henry Russell
2725,football,Archbishop Spalding,Kyle Schmitt
2726,football,Calvert Hall,Donald Davis
2727,football,McDonogh,Hakeem Sule
2728,football,Algonquin Regional,Mark Allen
2729,football,Doherty Memorial,Sean Mulcahy
2730,football,Leominster,David Palazzi
2731,football,Shepherd Hill Regional,Ryan Dugan
2732,football,Shrewsbury,Brian Chambers
2733,football,St. John's,John Andreoli
2734,football,Fitchburg,Dan Walker
2735,football,Grafton,Chris McMahon
2736,football,Groton-Dunstable,Tom Sousa
2737,football,Marlborough,Sean Mahoney
2738,football,Nashoba Regional,Jamie Tucker
2739,football,North Middlesex Regional,Sandy Ruggles
2740,football,Tantasqua Regional,Jon Hargis
2741,football,Auburn,Jeff Cormier
2742,football,Burncoat,Rick Cincotta
2743,football,Hudson,Dan Mcanespie
2744,football,North,dan boyle
2745,football,Oakmont Regional,Nick McNamara
2746,football,Quabbin Regional,Dave Buchanan
2747,football,Blackstone-Millville/Hopedale,Joshua Euglow
2748,football,Clinton,Paul Constantino
2749,football,Holy Name Central Catholic,Jim Romeo
2750,football,Tyngsborough,Rob Beaudette
2751,football,Abby Kelley Foster,Gene Robinson
2752,football,Assabet Valley RVT,Ken Stukonis
2753,football,Bay Path RVT,John Howard
2754,football,Blackstone Valley RVT,Jim Archibald
2755,football,Oxford,JEFFREY CLARKSON
2756,football,Bartlett,Dane Laboissonniere
2757,football,Gardner,Rob Allard
2758,football,Lunenburg,steven boone
2759,football,Narragansett Regional,John Beary
2760,football,Southbridge,Frank Koumanelis
2761,football,St. Bernard's Central Catholic,Tom Bingham
2762,football,Adams,Tony Patritto
2763,football,Belleville,Jermain Crowell
2764,football,Brighton,Brian Lemons
2765,football,Cass Tech,Thomas Wilcher
2766,football,Chippewa Valley,scott merchant
2767,football,Dakota,Greg Baur
2768,football,Davison,Kyle Zimmerman
2769,football,Fordson,Fouad Zaban
2770,football,Grand Blanc,Joe Delaney
2771,football,Grand Haven,Joe Nelson
2772,football,Grandville,Eric Stiegel
2773,football,Grosse Pointe South,Tim Brandon
2774,football,Holt,Chad Fulk
2775,football,Lake Orion,Chris Bell
2776,football,Lakeland,Joe Woodruff
2777,football,Mott,Victor Kolpak
2778,football,Pioneer,Bill Bellers
2779,football,Plymouth,Greg Souldourian
2780,football,Rockford,Ralph Munger
2781,football,Romeo,Curt Rienas
2782,football,Saline,Joe Palka
2783,football,Sterling Heights Stevenson,Zack Werbrouck
2784,football,Stoney Creek,Aaron Jordan
2785,football,Traverse City West,Tim Wooer
2786,football,Utica Eisenhower,Chris Smith
2787,football,West Bloomfield,Ron Bellamy
2788,football,Bedford,John Phillips
2789,football,Churchill,Bill DeFilippo
2790,football,De La Salle Collegiate,Mike Giannone
2791,football,Farmington,Kory Cioroch
2792,football,Fenton,Jeff Setzke
2793,football,Flushing,Troy Andrews
2794,football,Franklin,Chris Kelbert
2795,football,Groves,Brendan Flaherty
2796,football,Jackson,Scott Farley
2797,football,King,Ty Spencer
2798,football,L'Anse Creuse,Orande Roy
2799,football,Mattawan,Ryan Brown
2800,football,Midland,Eric Methner
2801,football,Mona Shores,Seth Burns
2802,football,North Farmington,Bob Chiesa
2803,football,Oak Park,Darly Bobo
2804,football,Port Huron,Ed Kindle
2805,football,Port Huron Northern,John Livesay
2806,football,Portage Central,Mick Enders
2807,football,Portage Northern,Jay Wood
2808,football,Roosevelt,Robin Collins
2809,football,Seaholm,Jim DeWald
2810,football,South Lyon,Mark Thomas
2811,football,Traverse City Central,Eric Schugars
2812,football,University of Detroit Jesuit,George Harris
2813,football,Allen Park,Tom Danosky
2814,football,Byron Center,Cliff Cross
2815,football,Carlson,Jack Giarmo
2816,football,Cedar Springs,Heath Schmid
2817,football,Chelsea,Jason Morris
2818,football,Coldwater,Jeff Schorfhaar
2819,football,DeWitt,Rob Zimmerman
2820,football,East Lansing,Bill Feraco
2821,football,Eastpointe,Roland Bell
2822,football,Edwardsburg,Kevin Bartz
2823,football,Marquette,David LHuillier
2824,football,Marysville,Mark Caza
2825,football,Mason,Jerry Vanhavel
2826,football,Mt. Pleasant,Jason McIntyre
2827,football,Mumford,Darly Bobo
2828,football,Muskegon,dave taylor
2829,football,Pinckney,Rod Beaton
2830,football,River Rouge,Corey Parker
2831,football,Riverview,Derek McLaughlin
2832,football,Spring Lake,Dan Start
2833,football,St. Johns,Dave Mariage
2834,football,St. Joseph,Gandalf Church
2835,football,St. Mary Prep,George Porritt
2836,football,Thurston,Bob Snell
2837,football,Trenton,Bob Czarnecki
2838,football,Western,Dave Mifsud
2839,football,Zeeland East,Derek Pennington
2840,football,Airport,Adam Barber
2841,football,Allendale,Ben Burk
2842,football,Brandon,Brad Zube
2843,football,Cadillac,Cody Mallory
2844,football,Christian,Don Fellows
2845,football,Cranbrook Kingswood,George Davis
2846,football,Detroit Country Day,Dan Maclean
2847,football,Escanaba,David Howes
2848,football,Goodrich,Tom Alward
2849,football,Harper Woods,Charles Penn
2850,football,Ludington,Charlie Gunsell
2851,football,Marshall,James Hendershot
2852,football,Milan,Jesse Hoskins
2853,football,North Branch,Jeremy Ferman
2854,football,Notre Dame Prep,Pat Fox
2855,football,Orchard View,joe tanis
2856,football,Otsego,Bryon Campbell
2857,football,Paw Paw,Brad Hessler
2858,football,Plainwell,Darren Conklin
2859,football,Powers Catholic,Jerry Todd
2860,football,Sault Area,Scott Menard
2861,football,South Christian,Mark Tamminga
2862,football,Sparta,mark chapman
2863,football,St. Clair,James Bishop
2864,football,Summit Academy,Coach Swain
2865,football,Unity Christian,Craig Tibbe
2866,football,Vicksburg,Tom Marchese
2867,football,Bullock Creek,John Griese
2868,football,Carrollton,Nathan Wotta
2869,football,Central Montcalm,David Clay
2870,football,Clawson,Jim Sparks
2871,football,Communication Media Arts,Quan Edgar
2872,football,Denby,Tim Muir
2873,football,Dowagiac,Michael Stanger
2874,football,Dundee,Kyle McElvany
2875,football,Frankenmuth,Philip Martin
2876,football,Freeland,Kevin Townsend
2877,football,Gabriel Richard,Brian Lemons
2878,football,Garber,Jake Coquillard
2879,football,Grant,C Evans
2880,football,Lansing Catholic,Jim Ahern
2881,football,Marine City,Ron Glodich
2882,football,Mt. Morris,benjamin almasy
2883,football,Oakridge,Cary Harger
2884,football,Olivet,Gabe Priddy
2885,football,Portland,Jason Mullins
2886,football,Reed City,Keith Agan
2887,football,Richmond,John Kocher
2888,football,Robichaud,Donny Scott
2889,football,Shepherd,Nathan Ferency
2890,football,Blissfield,Ryan Love
2891,football,Brandywine,Mike Nate
2892,football,Calumet,John Croze
2893,football,Clare,Kelly Luplow
2894,football,Clintondale,Aurelio Fields
2895,football,Constantine,Shawn Griffith
2896,football,Durand,Jeremy Ferman
2897,football,Glen Lake,GERALD ANGERS
2898,football,Hamady,Clint Galvas
2899,football,Harrison,Dick Harris
2900,football,Hemlock,Adam Clark
2901,football,Hill-McCloy,Dennnis Reinhart
2902,football,Hillsdale,Marc Lemerand
2903,football,Ithaca,Terry Hessbrook
2904,football,Jonesville,Joshua Lindeman
2905,football,Lake City,Kyle Smith
2906,football,Manchester,Wes Gall
2907,football,Menominee,Joe Noha
2908,football,Meridian,Keith Schulte
2909,football,Michigan Collegiate,John Guth
2910,football,Millington,Roger Bearss II
2911,football,Montague,Pat Collins
2912,football,Morley Stanwood,Clark Huntey
2913,football,Muskegon Catholic Central,Steve Czerwon
2914,football,Negaunee,Paul Jacobson
2915,football,Newaygo,Jeremy Gasper
2916,football,Onsted,Dan Terryberry
2917,football,Osborn,marlon baker
2918,football,Ravenna,Doug Samuels
2919,football,Bigfork,Thor Johnson
2920,football,Brandon/Evansville,Tim Pattrin Jr.
2921,football,Buffalo Lake-Hector-Stewart,Keith Kawitter
2922,football,Cherry,Justin Bakkethun
2923,football,Clearbrook-Gonvick,Casey Kroulik
2924,football,Cook County,Mitch Dorr
2925,football,Cromwell,Jeff Gronner
2926,football,Fertile-Beltrami,Brian Nelson
2927,football,Floodwood,Frank Bartsch
2928,football,Goodridge/Grygla,John Wilebski
2929,football,Granada-Huntley-East Chain/Truman,Bennett Senf
2930,football,Grand Meadow,Gary Sloan
2931,football,Hancock,Adam Streege
2932,football,Isle,Stan Miller
2933,football,Kingsland,Trent Langemo
2934,football,Kittson Central/Lancaster,Cory Waling
2935,football,Lyle/Pacelli,Mark Buntje
2936,football,Mabel-Canton,Karl Urbaniak
2937,football,McGregor,Bob Staska
2938,football,Mountain Iron-Buhl,Wally Kostich
2939,football,Nevis,Shawn Klimek
2940,football,Nicollet,Tom Murphy
2941,football,Norman County East/Ulen-Hitterdal,Simon Nelson
2942,football,Northern Freeze co-op [Marshall County Central/Tri-County],Jeremy Tallum
2943,football,Onamia,Austin Hackett
2944,football,Ortonville,Bob Ross
2945,football,Park Christian,Tim Kerr
2946,football,Red Rock Central,Isaac Jenniges
2947,football,South Ridge,Tom Spaniol
2948,football,Southland,Shawn Kennedy
2949,football,Spring Grove,Zach Hauser
2950,football,St. Mary's,Brent Kucera
2951,football,Stephen-Argyle Central,Mark Kroulik
2952,football,Verndale,Mike Mahlen
2953,football,Warren-Alvarado-Oslo,Tony Gullikson
2954,football,Westbrook-Walnut Grove,Carter Ross
2955,football,Wheaton/Herman-Norcross,James Paul
2956,football,Ada-Borup,Mike Gullingsrud
2957,football,B O L D,Stephen Solem
2958,football,Barnum,Mike Klyve
2959,football,Belgrade-Brooten-Elrosa,Chris Moscho
2960,football,Benson,Scott Gonnerman
2961,football,Bethlehem Academy,Scott Hanson
2962,football,Braham,Shawn Kuhnke
2963,football,Browerville,Wayne Petermeier
2964,football,Canby,Ben Miska
2965,football,Dawson-Boyd,Cory Larson
2966,football,Deer River,Brent Schimek
2967,football,Fillmore Central,Chris Mensink
2968,football,Fosston,Les Viken
2969,football,Gibbon-Fairfax-Winthrop,Pat Hentges
2970,football,Goodhue,Fake Two
2971,football,Hayfield,Chad Anderson
2972,football,Hillcrest Lutheran Academy,Charlie Brue
2973,football,Hinckley-Finlayson,Brad Hopkins
2974,football,Lake Park-Audubon,Jed Swegarden
2975,football,Lester Prairie/Holy Trinity,Ben Machemehl
2976,football,MACCRAY,Brock Madsen
2977,football,Mayer Lutheran,Dean Aurich
2978,football,Minneota,Chad Johnson
2979,football,Minnesota Valley Lutheran,Jim Buboltz
2980,football,Murray County Central,Chris Davis
2981,football,New Ulm Cathedral,Dennis Lux
2982,football,New York Mills,Matt Radniecki
2983,football,Otter Tail Central co-op [Battle Lake/Henning],Don Seipkes
2984,football,Parkers Prairie,John Sieling
2985,football,Randolph,Chris Stanton
2986,football,Red Lake County Central/Red Lake Falls,Brian Remick
2987,football,Rushford-Peterson,Jim Reinhardt
2988,football,Russell-Tyler-Ruthton,Granger Maranell
2989,football,Sleepy Eye,Cory Haala
2990,football,Underwood,Chuck Ross
2991,football,Wabasso,Joe Kemp
2992,football,Walker-Hackensack-Akeley,Aaron Pfeiffer
2993,football,Waterville-Elysian-Morristown,Jon Bakken
2994,football,Atwater-Cosmos-Grove City,David Blom
2995,football,Barnesville,Bryan Strand
2996,football,Caledonia,Carl Fruechte
2997,football,Concordia Academy,Bob Wolf
2998,football,Crosby-Ironton,Mike Gindorff
2999,football,Dover-Eyota,Doug Yost
3000,football,Eden Valley-Watkins,Adam Tri
3001,football,Frazee,Jim Jacobson
3002,football,Hawley,Peder Naatz
3003,football,Howard Lake-Waverly-Winsted,Ben Anderson
3004,football,Humboldt,Anthony Minus
3005,football,Kenyon-Wanamingo,Scott Van Epps
3006,football,Lake Crystal-Wellcome Memorial,Mike Schaffer
3007,football,Lewiston-Altura,Brent Olson
3008,football,Maple Lake,Tim Knudsen
3009,football,Maple River,Randy Olson
3010,football,Medford,Jerome Johannes
3011,football,Mesabi East,Steve Grams
3012,football,Moose Lake/Willow River,David Louzek
3013,football,Morris Area/Chokio-Alberta,Kevin Pope
3014,football,New Richland-Hartland-Ellendale-Geneva,Dan Stork
3015,football,North Community,Charles Adams
3016,football,Norwood-Young America,Paul Henn
3017,football,Pelican Rapids,David Haugen
3018,football,Pillager,Paul Peterson
3019,football,Pipestone,Richard Schroyer
3020,football,Royalton,Jamie Morford
3021,football,Rush City,Joe Lattimore
3022,football,Staples-Motley,Chris Kappler
3023,football,Triton,Michael Ellingson
3024,football,United North Central co-op [Menahga/Sebeka],Jeremy Nordick
3025,football,Warroad,Gabe Richards
3026,football,West Central Area/Ashby,Jon Moore
3027,football,Albany,Mike Kleinschmidt
3028,football,Annandale,Matthew Walter
3029,football,Belle Plaine/Holy Family Academy,Justin Johnston
3030,football,Breck,Brett Bergene
3031,football,Dassel-Cokato,Gavin Hantge
3032,football,Dilworth-Glyndon-Felton,Anthony Soderberg
3033,football,East Grand Forks,Todd Schumacher
3034,football,Esko,Scott Arntson
3035,football,Fergus Falls,Richard Risbrudt
3036,football,Foley,Larry Herm
3037,football,Glencoe-Silver Lake,Scott Tschimperle
3038,football,Holy Family Catholic,Dave Hopkins
3039,football,Jackson County Central,Tom Schuiler
3040,football,Lake City,Phil Olson
3041,football,Litchfield,mike good
3042,football,Lourdes,Mike Kesler
3043,football,Melrose,Vaughn Glasener
3044,football,Milaca,Kevin Armbrust
3045,football,Montevideo,Dave Vik
3046,football,Mora,Tamara Dee
3047,football,New London-Spicer,Dan Essler
3048,football,Park Rapids,Jeremy Nordick
3049,football,Patrick Henry,Danielle Churcher
3050,football,Pequot Lakes,Chip Lohmiller
3051,football,Perham,Kyle Knutson
3052,football,Pierz,Leo Pohlkamp
3053,football,Pine City,Bill Christianson
3054,football,Pine Island,John Stapleton
3055,football,Proctor,Derek Parendo
3056,football,Richfield,Kris Pulford
3057,football,Rockford,Dan Houghton
3058,football,Roosevelt,Adam Flanders
3059,football,Roseau,Doug Borowicz
3060,football,Sibley East,Chuck Hartman
3061,football,Spectrum,Seth Mills
3062,football,St. Cloud Cathedral,Andy Auger
3063,football,St. Croix Lutheran,Carl Lemke
3064,football,Stewartville,Amy Presley
3065,football,Thief River Falls,Jeff Mumm
3066,football,Two Harbors,Tom Nelson
3067,football,Waseca,Brad Wendland
3068,football,Watertown-Mayer,Nick Urban
3069,football,Worthington,Gene Lais
3070,football,Academy Force [New Life Academy/St. Croix Prep],Gene Teigland
3071,football,Academy of Holy Angels,Jim Gunderson
3072,football,Albert Lea,Max Jeffrey
3073,football,Becker,Dwight Lundeen
3074,football,Benilde-St. Margaret's,Jon Hanks
3075,football,Byron,Ben Halder
3076,football,Chisago Lakes Area,Bill Weiss
3077,football,Cloquet,Tom Lenarz
3078,football,Columbia Heights,Matt Townsend
3079,football,Como Park,Chris Allison
3080,football,DeLaSalle,CJ Hallman
3081,football,Detroit Lakes,Flint Motschenbacher
3082,football,Faribault,Ned Louis
3083,football,Fridley,Adam Fischer
3084,football,Grand Rapids,Greg Spahn
3085,football,Harding,Michael Houston
3086,football,Hermantown,Michael Zagelmeyer
3087,football,Hill-Murray,Joe VanGuilder
3088,football,Hutchinson,Andrew Rostberg
3089,football,Johnson,Eric Moberg
3090,football,Jordan,Ozzie Sand
3091,football,Little Falls,Aaron Sinclair
3092,football,Mankato East,Eric Davis
3093,football,Marshall,Terry Bahlmann
3094,football,Minneapolis South,Lenny Sedlock
3095,football,New Ulm,Corey Kneeshaw
3096,football,North Branch,Sam Ferraro
3097,football,Orono,Jeff Weiland
3098,football,Princeton,Scott Walquist
3099,football,Rocori,Michael Rowe
3100,football,Simley,Chris Mensen
3101,football,South St. Paul,Chad Sexauer
3102,football,St. Anthony Village,Todd Niklaus
3103,football,St. Peter,Brian Odland
3104,football,Willmar,Jon Konold
3105,football,Winona,John Cassellius
3106,football,Alexandria,Mike Empting
3107,football,Andover,Rich Wilkie
3108,football,Apollo,Justin Skaalerud
3109,football,Apple Valley,Chad Clendening
3110,football,Austin,Brett Vesel
3111,football,Bemidji,Troy Hendricks
3112,football,Brainerd,Ron Stolski
3113,football,Century,Jon Vik
3114,football,Chaska,Bryan Dahl
3115,football,Coon Rapids,Greg Malling
3116,football,Duluth East,Joe Hietala
3117,football,Elk River,Steve Hamilton
3118,football,Hastings,Dana Strain
3119,football,Highland Park,Dave Zeitchick
3120,football,Irondale,Ben Fuller
3121,football,John Marshall,Tim Higgins
3122,football,Kennedy,Dave Frisell
3123,football,Mahtomedi,Dave Muetzel
3124,football,Mankato West,JJ Helget
3125,football,Mayo,Donny Holcomb
3126,football,Minneapolis Southwest,josh zoucha
3127,football,Monticello,Brian Odland
3128,football,Moorhead,Kevin Feeney
3129,football,New Prague,Jim Benick
3130,football,North,Eric Longtin
3131,football,Owatonna,Jeff Williams
3132,football,Park,Darin Glazier
3133,football,Park Center,Jordan Sallis
3134,football,Robbinsdale Armstrong,Jack Negen
3135,football,Robbinsdale Cooper,Willie Howard
3136,football,Sartell-St. Stephen,Scott Hentges
3137,football,Sauk Rapids-Rice,Phillip Klaphake
3138,football,Spring Lake Park,Jeff Schlieff
3139,football,St. Francis,dave tollefson
3140,football,St. Louis Park,Andrew Ewald
3141,football,St. Paul Central,Scott Howell
3142,football,St. Thomas Academy,Dan O'Brien
3143,football,Tartan,Aaron Mullen
3144,football,Waconia,Sam Baker
3145,football,Ashland,Christopher Suggs
3146,football,Baldwyn,Dru Allen
3147,football,Biggersville,Stan Platt
3148,football,Byers,Christopher Daniels
3149,football,Coffeeville,Reed Falkner
3150,football,Coldwater,Kory Chapman
3151,football,Ethel,DAVE MCCRORY
3152,football,French Camp Academy,Nathan Wright
3153,football,Hamilton,d f
3154,football,Leake County,Damien Darby
3155,football,Lumberton,Zach Jones
3156,football,Mount Olive,Dante Durr
3157,football,Nanih Waiya,James Courtney
3158,football,Noxapater,Casey Orr
3159,football,Okolona,Lamart Harvey
3160,football,Richton,Stephen Rice
3161,football,Salem,Chris McCallum
3162,football,Sebastopol,Nicky Mooney
3163,football,Shaw,Montrelli Finley
3164,football,Simmons,Jeremy Packer
3165,football,Smithville,Michael Campbell
3166,football,Stringer,John Brown
3167,football,Thrasher,jason allen
3168,football,Tupelo Christian Prep,Shaune Holiday
3169,football,West Lowndes,Anthony King
3170,football,Amite County,Reginald Lumpkin
3171,football,Bay Springs,Dan Brady
3172,football,Bogue Chitto,Garreth Sartin
3173,football,Bruce,Clint Faust
3174,football,Calhoun City,Perry Liles
3175,football,Charleston,Scott Martin
3176,football,Coahoma County,Mario Lane
3177,football,Collins,Eric Booth
3178,football,East Marion,Kevin Jackson
3179,football,East Union,John Walton
3180,football,East Webster,ron price
3181,football,Enterprise (MS),Jeremy Wilkins
3182,football,Eupora,stephen edwards
3183,football,Heidelberg,Marchello Evans
3184,football,J.Z. George,Ben Burton
3185,football,Lake,Tate Hanna
3186,football,Loyd Star,Brian Ford
3187,football,Mantachie,Ken Adams
3188,football,North Forrest,Anthony Dillon
